,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
3505,44448883,0.6900000000000001,False,Oud-Noord,52.39553,4.90667,Entire home/apt,4,2,3,8,269.0,6,21,True,2,0,5.0,False,67.25,1614.0,0.11,0.14,0.13,4.99,0.06027397260273973,1345.0
3506,44455238,0.78,False,Noord-Oost,52.39648,4.99262,Private room,6,1,4,6,110.0,2,1125,True,7,2,4.7,False,18.33,220.0,0.05,0.14,0.18,4.99,0.7452054794520548,550.0
3507,44456510,0.88,False,De Baarsjes - Oud-West,52.36486,4.86689,Entire home/apt,2,1,1,4,75.0,3,21,True,0,0,4.83,True,37.5,225.0,0.08,0.11,0.16,4.99,0.0,468.986301369863
3508,44485135,0.97,False,Bijlmer-Oost,52.31911,4.97985,Private room,2,1,1,8,128.0,4,31,True,15,2,4.67,True,64.0,512.0,0.07,0.17,0.17,4.99,0.0410958904109589,625.2739726027397
3509,44498237,1.0,False,Centrum-Oost,52.36512,4.88241,Entire home/apt,4,2,3,14,400.0,7,99,True,18,8,3.6100000000000003,True,100.0,2800.0,0.13,0.23,0.2,10.99,0.7013698630136986,2086.6438356164385
3510,44515542,0.62,False,Oud-Oost,52.36331,4.92593,Entire home/apt,4,2,1,10,243.0,2,14,True,4,0,5.0,False,60.75,486.0,0.09,0.13,0.26,4.99,0.010958904109589041,1041.6849315068494
3511,44526245,0.8,False,Slotervaart,52.36622,4.84963,Entire home/apt,2,1,2,5,165.0,3,1125,True,0,0,5.0,False,82.5,495.0,0.07,0.22,0.19,4.99,0.0,824.5205479452055
3512,44529802,1.0,False,De Pijp - Rivierenbuurt,52.35691,4.89987,Entire home/apt,4,2,4,9,281.0,5,180,True,6,0,3.46,True,70.25,1405.0,0.14,0.2,0.31,4.99,0.473972602739726,1429.958904109589
3513,44544597,0.42000000000000004,False,De Pijp - Rivierenbuurt,52.3599,4.88702,Private room,2,1,1,4,195.0,3,31,True,0,8,4.79,True,97.5,585.0,0.06,0.2,0.22,4.99,0.37534246575342467,943.1643835616438
3514,44549965,0.64,False,Oostelijk Havengebied - Indische Buurt,52.3604,4.93546,Entire home/apt,2,1,1,3,85.0,2,365,True,0,0,5.0,False,42.5,170.0,0.05,0.11,0.15,4.99,0.00821917808219178,636.027397260274
3515,44550032,1.0,True,Oud-Noord,52.39976,4.89327,Entire home/apt,16,8,24,31,811.0,2,1125,True,16,2,4.86,True,50.69,1622.0,0.23,0.29,0.24,10.99,0.3315068493150685,4080.1369863013697
3516,44568529,1.0,True,Centrum-West,52.37169,4.88839,Entire home/apt,2,1,1,15,300.0,2,1125,True,0,1,5.0,False,150.0,600.0,0.13,0.27,0.23,4.99,0.4246575342465753,1563.164383561644
3517,44573658,1.0,True,Buitenveldert - Zuidas,52.32322,4.88,Private room,2,1,1,9,90.0,2,1125,True,12,0,5.0,True,45.0,180.0,0.05,0.12,0.15,4.99,0.3178082191780822,454.2739726027397
3518,44583132,0.0,False,De Pijp - Rivierenbuurt,52.34748,4.90338,Entire home/apt,4,2,2,11,280.0,7,1125,True,19,0,5.0,False,70.0,1960.0,0.09,0.25,0.25,4.99,0.9506849315068493,1400.0
3519,44586588,0.56,False,Centrum-West,52.37733,4.89477,Private room,4,1,1,9,274.0,3,1125,True,5,1,4.6,True,68.5,822.0,0.05,0.26,0.28,4.99,0.8986301369863013,2294.7397260273974
3520,44587354,0.3,False,De Baarsjes - Oud-West,52.37384,4.86421,Entire home/apt,2,1,1,5,100.0,21,1125,True,1,0,5.0,False,50.0,2100.0,0.06,0.16,0.19,4.99,0.07397260273972603,500.0
3521,44590513,0.6900000000000001,False,De Baarsjes - Oud-West,52.36864,4.86663,Entire home/apt,2,1,1,2,74.0,5,21,True,28,1,4.4,False,37.0,370.0,0.04,0.12,0.16,2.99,0.9561643835616438,370.0
3522,44607856,0.12,False,De Pijp - Rivierenbuurt,52.34043,4.90768,Private room,2,1,1,2,100.0,1,1125,True,0,0,5.0,True,50.0,100.0,0.06,0.18,0.2,4.99,0.0,410.958904109589
3523,44654593,1.0,True,Oud-Oost,52.3514,4.91076,Private room,2,1,2,10,101.0,3,7,True,2,7,4.95,True,50.5,303.0,0.05,0.12,0.17,4.99,0.08493150684931507,636.013698630137
3524,44675416,0.88,False,Centrum-Oost,52.36739,4.9118,Private room,2,1,1,8,160.0,3,7,True,0,0,5.0,True,80.0,480.0,0.05,0.12,0.19,4.99,0.005479452054794521,800.0
3525,44679022,0.9500000000000001,False,Noord-West,52.42274,4.89505,Private room,2,1,3,1,104.0,2,3,True,5,3,4.83,False,52.0,208.0,0.05,0.16,0.18,4.99,0.052054794520547946,512.945205479452
3526,44880392,1.0,False,IJburg - Zeeburgereiland,52.36414,4.98215,Entire home/apt,3,2,2,11,236.0,3,23,True,2,0,4.0,True,78.67,708.0,0.05,0.19,0.23,4.99,0.1780821917808219,1212.876712328767
3527,44887624,1.0,False,Bos en Lommer,52.38063,4.85969,Entire home/apt,2,1,1,3,130.0,6,30,True,0,2,4.83,False,65.0,780.0,0.06,0.18,0.12,4.99,0.0,650.0
3528,44947670,1.0,True,Westerpark,52.38737,4.87419,Private room,2,1,1,7,272.0,1,365,True,19,0,4.71,True,136.0,272.0,0.11,0.23,0.3,4.99,0.9424657534246575,993.7945205479452
3529,44986373,1.0,False,Oud-Oost,52.36022,4.91218,Entire home/apt,4,2,3,6,180.0,3,4,True,0,0,4.67,False,45.0,540.0,0.07,0.14,0.26,4.99,0.0,914.8630136986301
3530,44997929,0.92,True,De Baarsjes - Oud-West,52.37275,4.86335,Entire home/apt,4,2,2,16,426.0,3,28,True,2,0,4.51,True,106.5,1278.0,0.13,0.23,0.15,10.99,0.005479452054794521,1634.7260273972602
3531,45045046,1.0,False,De Baarsjes - Oud-West,52.35815,4.85627,Private room,2,1,1,8,175.0,1,365,True,26,43,4.7,True,87.5,175.0,0.08,0.11,0.24,4.99,0.9863013698630136,745.2054794520548
3532,45047727,1.0,False,De Baarsjes - Oud-West,52.35728,4.85539,Private room,2,1,1,10,205.0,1,365,True,27,0,4.65,True,102.5,205.0,0.06,0.14,0.21,4.99,0.989041095890411,895.2054794520548
3533,45051672,0.96,True,Zuid,52.35413,4.87821,Private room,2,1,1,8,277.0,1,365,True,19,4,4.75,True,138.5,277.0,0.06,0.21,0.25,4.99,0.9643835616438357,1062.5753424657535
3534,45051990,0.88,True,Zuid,52.35555,4.878,Private room,2,1,1,10,325.0,1,365,True,22,1,4.62,True,162.5,325.0,0.1,0.11,0.29,4.99,0.9726027397260274,1140.7397260273972
3535,45052084,0.67,True,Zuid,52.3549,4.87732,Private room,3,1,2,6,363.0,1,365,True,18,1,4.83,True,121.0,363.0,0.13,0.25,0.2,4.99,0.9315068493150684,1320.054794520548
3536,45052408,0.77,True,Zuid,52.3558,4.87658,Private room,2,1,1,16,377.0,1,365,True,9,0,4.5,True,188.5,377.0,0.02,0.14,0.35000000000000003,4.99,0.726027397260274,1381.0684931506848
3537,45052496,0.66,False,Centrum-West,52.3756,4.88361,Private room,2,1,1,4,185.0,2,83,True,1,4,4.7,False,92.5,370.0,0.08,0.17,0.2,4.99,0.21095890410958903,791.7808219178082
3538,45061935,0.31,False,IJburg - Zeeburgereiland,52.35196,5.00598,Entire home/apt,4,2,2,10,85.0,1,30,True,0,1,5.0,False,21.25,85.0,0.05,0.12,0.17,4.99,0.005479452054794521,425.0
3539,45072261,0.71,False,Zuid,52.360321,4.878403,Hotel room,1,1,1,2,64.0,1,365,True,0,0,4.22,True,64.0,64.0,0.07,0.11,0.15,2.99,0.0,10093.547945205479
3540,45109092,0.86,False,Centrum-Oost,52.36375,4.89703,Private room,2,1,1,4,118.0,1,1125,True,3,5,4.7,True,59.0,118.0,0.07,0.14,0.18,4.99,0.7205479452054795,638.1506849315068
3541,45110826,0.85,False,Centrum-Oost,52.36419,4.89705,Private room,2,1,1,11,95.0,1,1125,True,2,8,4.62,True,47.5,95.0,0.07,0.12,0.16,4.99,0.5150684931506849,575.7671232876712
3542,45210760,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37116,4.94776,Private room,2,1,1,1,100.0,3,31,True,4,4,4.92,True,50.0,300.0,0.06,0.13,0.2,4.99,0.14794520547945206,500.0
3543,45237781,0.79,False,IJburg - Zeeburgereiland,52.3612,4.98969,Private room,2,1,1,5,100.0,1,1125,True,12,2,4.71,False,50.0,100.0,0.07,0.15,0.17,4.99,0.8027397260273973,508.6164383561644
3544,45263150,0.61,False,De Pijp - Rivierenbuurt,52.35136,4.88668,Entire home/apt,2,1,1,14,306.0,2,18,True,4,1,4.75,False,153.0,612.0,0.07,0.17,0.19,4.99,0.010958904109589041,1410.7945205479452
3545,45263913,0.31,False,De Pijp - Rivierenbuurt,52.35372,4.89213,Entire home/apt,2,1,1,12,200.0,6,1125,True,0,0,5.0,False,100.0,1200.0,0.07,0.11,0.2,4.99,0.0,1050.7534246575342
3546,45280010,0.66,True,De Pijp - Rivierenbuurt,52.35431,4.89852,Private room,4,1,2,11,204.0,3,30,True,5,7,4.88,False,51.0,612.0,0.05,0.17,0.21,4.99,0.038356164383561646,865.1780821917808
3547,45310935,0.93,False,IJburg - Zeeburgereiland,52.36989,4.97916,Private room,2,1,1,9,95.0,2,10,True,3,2,5.0,False,47.5,190.0,0.06,0.14,0.15,4.99,0.030136986301369864,441.36986301369865
3548,45311452,0.96,False,Westerpark,52.3793,4.87599,Entire home/apt,4,2,2,9,191.0,3,1125,True,0,3,4.56,False,47.75,573.0,0.05,0.2,0.23,4.99,0.010958904109589041,664.1643835616438
3549,45327372,1.0,True,De Baarsjes - Oud-West,52.36261,4.86116,Entire home/apt,2,1,1,9,247.0,1,1125,True,0,0,5.0,False,123.5,247.0,0.07,0.25,0.24,4.99,0.0,1235.0
3550,45356991,0.9100000000000001,True,Centrum-Oost,52.36126,4.90066,Private room,4,1,2,12,160.0,3,1125,True,1,3,4.91,False,40.0,480.0,0.06,0.19,0.21,4.99,0.31232876712328766,834.1095890410959
3551,45361529,0.56,True,Oud-Noord,52.39547,4.90489,Entire home/apt,4,2,2,4,181.0,2,1125,True,0,0,4.86,False,45.25,362.0,0.09,0.16,0.18,4.99,0.0,900.068493150685
3552,45364807,0.98,True,Westerpark,52.38738,4.8762,Private room,2,1,1,11,273.0,1,365,True,22,0,4.67,True,136.5,273.0,0.12,0.18,0.21,4.99,0.9561643835616438,985.8493150684932
3553,45366221,1.0,False,Slotervaart,52.36151,4.84283,Private room,3,1,2,2,120.0,2,1125,True,0,0,5.0,False,40.0,240.0,0.07,0.19,0.16,4.99,0.0,600.0
3554,45372746,1.0,False,De Baarsjes - Oud-West,52.35665,4.85461,Private room,2,1,2,6,195.0,1,365,True,20,4,4.79,True,97.5,195.0,0.07,0.23,0.22,4.99,0.9315068493150684,761.3972602739726
3555,45376005,1.0,False,Oud-Oost,52.35837,4.91004,Entire home/apt,3,2,1,4,189.0,2,5,True,0,0,4.55,False,63.0,378.0,0.06,0.19,0.21,4.99,0.0,1040.4794520547946
3556,45377039,1.0,False,De Aker - Nieuw Sloten,52.34553,4.83014,Private room,1,1,1,5,198.0,1,365,True,8,0,4.0,True,198.0,198.0,0.06,0.16,0.16,4.99,0.8821917808219178,1083.0821917808219
3557,45377198,1.0,False,Slotervaart,52.3469,4.83133,Private room,2,1,1,10,208.0,1,365,True,16,0,4.8,True,104.0,208.0,0.09,0.16,0.18,4.99,0.9232876712328767,1128.2876712328766
3558,45377781,1.0,False,Slotervaart,52.34773,4.83009,Private room,3,1,3,5,253.0,1,365,True,18,0,4.29,True,84.33,253.0,0.09,0.2,0.22,4.99,0.8712328767123287,1156.5479452054794
3559,45429116,0.030000000000000027,False,Zuid,52.35643,4.8557,Private room,3,1,3,13,270.0,1,365,True,23,5,4.7,True,90.0,270.0,0.1,0.15,0.21,4.99,0.9671232876712329,964.7123287671233
3560,45461175,0.97,False,Oud-Oost,52.36076,4.92498,Entire home/apt,6,3,5,13,450.0,4,90,True,0,4,4.47,True,75.0,1800.0,0.08,0.25,0.23,10.99,0.32054794520547947,2269.6575342465753
3561,45463326,0.99,False,Centrum-Oost,52.35998,4.89264,Private room,2,1,2,4,162.0,1,1124,True,5,12,4.53,True,81.0,162.0,0.08,0.16,0.19,4.99,0.4,1440.2739726027398
3562,45464344,1.0,False,Centrum-Oost,52.36166,4.89138,Private room,2,1,1,9,137.0,1,60,True,4,16,4.55,True,68.5,137.0,0.08,0.16,0.18,4.99,0.3835616438356164,1437.150684931507
3563,45464448,0.96,False,Centrum-Oost,52.35991,4.89047,Private room,4,1,4,9,168.0,1,1125,True,13,11,4.2,True,42.0,168.0,0.06,0.13,0.22,4.99,0.4328767123287671,1584.2465753424658
3564,45464812,0.63,True,De Baarsjes - Oud-West,52.369919,4.857575,Entire home/apt,3,2,2,12,145.0,2,4,True,1,0,4.85,False,48.33,290.0,0.06,0.13,0.18,4.99,0.005479452054794521,826.2465753424658
3565,45465056,0.79,True,Oud-Noord,52.38293,4.91388,Private room,4,1,2,9,211.0,2,1125,True,2,0,4.89,True,52.75,422.0,0.1,0.2,0.18,4.99,0.2191780821917808,1096.9178082191781
3566,45488821,0.45000000000000007,False,Centrum-Oost,52.37091,4.90694,Private room,2,1,1,7,180.0,3,1125,True,0,0,4.79,False,90.0,540.0,0.08,0.18,0.21,4.99,0.4301369863013699,928.4246575342465
3567,45539425,1.0,True,Oud-Noord,52.3881,4.91438,Shared room,1,1,1,6,96.0,1,365,True,29,16,4.81,True,96.0,96.0,0.05,0.07,0.17,4.99,0.8191780821917808,355.26027397260276
3568,45539466,0.7,True,Oud-Noord,52.3881,4.91438,Private room,2,1,1,12,147.0,1,365,True,7,2,4.59,True,73.5,147.0,0.06,0.15,0.17,4.99,0.6931506849315069,628.8904109589041
3569,45539504,0.74,True,Oud-Noord,52.3881,4.91438,Shared room,2,1,1,6,139.0,1,365,True,24,10,4.86,True,69.5,139.0,0.06,0.11,0.18,4.99,0.8054794520547945,565.027397260274
3570,45539609,0.9199999999999999,True,Oud-Noord,52.3881,4.91438,Private room,4,1,3,8,270.0,1,365,True,12,0,4.0,True,67.5,270.0,0.1,0.16,0.28,4.99,0.5780821917808219,1233.6575342465753
3571,45539684,0.8,True,Oud-Noord,52.3881,4.91438,Private room,2,1,1,6,153.0,1,365,True,27,8,4.75,True,76.5,153.0,0.07,0.17,0.18,4.99,0.8136986301369863,655.4931506849315
3572,45539735,1.0,True,Oud-Noord,52.3881,4.91438,Private room,2,1,1,9,186.0,1,365,True,26,0,5.0,True,93.0,186.0,0.06,0.13,0.21,4.99,0.6438356164383562,807.931506849315
3573,45539834,1.0,True,Oud-Noord,52.3881,4.91438,Private room,3,1,3,13,211.0,1,365,True,11,3,4.44,True,70.33,211.0,0.09,0.14,0.17,4.99,0.5753424657534246,941.8356164383562
3574,45539870,0.4,True,Oud-Noord,52.3881,4.91438,Private room,5,1,5,15,326.0,1,365,True,5,1,4.89,True,65.2,326.0,0.09,0.12,0.29,4.99,0.4684931506849315,1485.2328767123288
3575,45539926,0.86,True,Oud-Noord,52.3881,4.91438,Private room,4,1,4,14,272.0,1,365,True,6,0,4.67,True,68.0,272.0,0.07,0.18,0.24,4.99,0.5506849315068493,1239.6438356164383
3576,45586950,0.73,True,Centrum-Oost,52.37236,4.90693,Private room,2,1,1,13,392.0,1,365,True,10,0,4.8,True,196.0,392.0,0.08,0.25,0.23,4.99,0.9342465753424658,14437.479452054795
3577,45589408,1.0,True,Centrum-Oost,52.3747,4.90634,Private room,2,1,1,20,367.0,1,365,True,17,0,5.0,True,183.5,367.0,0.08,0.29,0.27,4.99,0.9232876712328767,13513.479452054795
3578,45589540,0.7300000000000001,True,Centrum-Oost,52.37378,4.90505,Private room,2,1,1,18,358.0,1,365,True,6,0,4.5,True,179.0,358.0,0.08,0.29,0.24,4.99,0.8849315068493151,13166.82191780822
3579,45589621,1.0,True,Centrum-Oost,52.37248,4.90522,Private room,2,1,1,16,314.0,1,365,True,7,0,5.0,True,157.0,314.0,0.07,0.1,0.15,4.99,0.863013698630137,11550.219178082192
3580,45589687,0.6000000000000001,True,Centrum-Oost,52.37447,4.90719,Private room,2,1,2,11,336.0,1,365,True,8,0,5.0,True,168.0,336.0,0.14,0.15,0.33,4.99,0.8986301369863013,12358.219178082192
3581,45589826,0.48000000000000004,True,Centrum-Oost,52.37431,4.90538,Private room,4,1,3,14,502.0,1,365,True,4,1,3.42,True,125.5,502.0,0.1,0.14,0.31,10.99,0.7671232876712328,18480.397260273974
3582,45591405,0.8700000000000001,False,Centrum-West,52.37007,4.87567,Private room,4,1,2,4,249.0,1,1125,True,1,4,4.54,True,62.25,249.0,0.07,0.24,0.23,4.99,0.1780821917808219,1244.7260273972602
3583,45600909,1.0,False,De Baarsjes - Oud-West,52.36695,4.86018,Private room,4,1,3,13,288.0,1,1125,True,4,0,4.89,True,72.0,288.0,0.09,0.21,0.24,4.99,0.7726027397260274,2513.4931506849316
3584,45615057,1.0,False,De Baarsjes - Oud-West,52.36526,4.85969,Private room,2,1,1,4,143.0,1,1125,True,5,4,4.42,True,71.5,143.0,0.07,0.1,0.22,4.99,0.8328767123287671,1318.3287671232877
3585,45615193,1.0,False,De Baarsjes - Oud-West,52.3673,4.85959,Private room,2,1,2,8,134.0,1,1125,True,5,0,4.5,True,67.0,134.0,0.08,0.13,0.18,4.99,0.8931506849315068,1260.013698630137
3586,45615277,1.0,False,De Baarsjes - Oud-West,52.36735,4.86146,Private room,2,1,2,9,143.0,1,1125,True,4,4,4.6,True,71.5,143.0,0.08,0.15,0.19,4.99,0.8547945205479452,1318.3287671232877
3587,45615306,1.0,False,De Baarsjes - Oud-West,52.36565,4.86157,Private room,2,1,1,15,217.0,1,1125,True,8,0,4.5,True,108.5,217.0,0.05,0.19,0.29,4.99,0.8986301369863013,1847.123287671233
3588,45615322,1.0,False,De Baarsjes - Oud-West,52.36541,4.8592,Private room,2,1,1,3,138.0,1,1125,True,4,2,4.68,True,69.0,138.0,0.08,0.14,0.19,4.99,0.8958904109589041,1318.3287671232877
3589,45635875,0.67,False,Oud-Oost,52.35922,4.92579,Entire home/apt,2,1,1,5,129.0,4,1125,True,0,1,5.0,False,64.5,516.0,0.07,0.2,0.18,4.99,0.0,508.4931506849315
3590,45646002,0.88,False,De Pijp - Rivierenbuurt,52.35533,4.89063,Private room,2,1,1,2,108.0,3,1125,True,2,4,4.73,True,54.0,324.0,0.04,0.12,0.16,4.99,0.8246575342465754,613.4383561643835
3591,45646849,0.74,False,De Pijp - Rivierenbuurt,52.35512,4.88909,Private room,2,1,1,5,117.0,3,1125,True,5,6,4.7,True,58.5,351.0,0.07,0.18,0.15,4.99,0.7972602739726027,589.2739726027397
3592,45662922,0.8,False,Centrum-Oost,52.36370979161211,4.884668339663649,Private room,2,1,1,14,325.0,2,1125,True,9,2,5.0,True,162.5,650.0,0.12,0.21,0.34,4.99,0.0684931506849315,1111.150684931507
3593,45665419,0.69,False,Centrum-West,52.36593,4.88483,Private room,2,1,1,11,349.0,2,365,True,5,0,5.0,True,174.5,698.0,0.07,0.25,0.27,4.99,0.0684931506849315,1231.5890410958905
3594,45681269,1.0,False,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,4,2,2,9,96.0,1,365,True,22,0,4.0,True,24.0,96.0,0.05,0.11,0.15,4.99,0.958904109589041,495.8082191780822
3595,45694235,0.86,False,Centrum-West,52.37732,4.88125,Private room,2,1,1,1,110.0,3,365,True,2,6,4.89,False,55.0,330.0,0.08,0.17,0.17,4.99,0.18356164383561643,632.0958904109589
3596,45695711,0.5,False,Centrum-Oost,52.36137,4.89237,Private room,3,1,3,9,162.0,1,60,True,2,14,4.51,True,54.0,162.0,0.07,0.17,0.18,4.99,0.3917808219178082,1529.972602739726
3597,45744936,0.65,False,Centrum-Oost,52.36147,4.89102,Private room,5,1,5,7,212.0,1,1125,True,11,5,4.35,True,42.4,212.0,0.12,0.23,0.2,4.99,0.42191780821917807,1809.4383561643835
3598,45747871,0.79,True,Centrum-West,52.37115,4.88488,Private room,2,1,1,5,143.0,2,1125,True,6,5,4.97,True,71.5,286.0,0.07,0.12,0.11,4.99,0.0410958904109589,793.4657534246576
3599,45761390,0.99,False,Bos en Lommer,52.37628,4.84923,Entire home/apt,4,2,2,10,267.0,1,1125,True,29,0,3.91,True,66.75,267.0,0.08,0.15,0.17,4.99,0.9972602739726028,1335.0
3600,45763935,0.09,False,Westerpark,52.39038,4.88191,Entire home/apt,2,1,1,1,38.0,5,60,True,0,0,4.75,True,19.0,190.0,0.08,0.06,0.12,0.99,0.030136986301369864,332.4246575342466
3601,45822978,0.75,False,De Aker - Nieuw Sloten,52.342,4.80547,Entire home/apt,3,2,1,1,92.0,1,1125,True,0,0,5.0,False,30.67,92.0,0.05,0.14,0.14,4.99,0.0,528.6438356164383
3602,45838899,0.3800000000000001,False,Centrum-West,52.371735,4.899029,Private room,2,1,1,8,184.0,1,1125,True,5,5,4.95,False,92.0,184.0,0.08,0.21,0.14,4.99,0.4054794520547945,1235.5342465753424
3603,45841645,1.0,False,Centrum-West,52.371735,4.899029,Private room,2,1,1,5,175.0,1,1125,True,7,0,4.8,True,87.5,175.0,0.06,0.17,0.23,4.99,0.40273972602739727,1171.835616438356
3604,45859773,0.71,False,Noord-West,52.416,4.88533,Entire home/apt,4,2,3,9,150.0,2,1125,True,3,2,4.88,False,37.5,300.0,0.09,0.18,0.22,4.99,0.14246575342465753,794.8767123287671
3605,45889758,0.6,False,Centrum-Oost,52.37059,4.90639,Private room,2,1,1,11,155.0,1,14,True,0,1,4.5,True,77.5,155.0,0.08,0.14,0.22,4.99,0.0,543.1095890410959
3606,45949435,0.25,False,Bos en Lommer,52.37643,4.86166,Entire home/apt,4,2,3,12,210.0,2,1125,True,0,0,5.0,False,52.5,420.0,0.07,0.26,0.32,4.99,0.030136986301369864,1093.041095890411
3607,45953998,0.0,False,Centrum-West,52.37175,4.88002,Entire home/apt,2,1,1,4,175.0,21,31,True,5,0,5.0,False,87.5,3675.0,0.09,0.2,0.24,4.99,0.6821917808219178,875.0
3608,45966716,0.42,False,Oud-Noord,52.38665,4.92306,Private room,4,1,3,3,120.0,3,10,True,1,1,4.17,False,30.0,360.0,0.05,0.09,0.18,4.99,0.09315068493150686,706.972602739726
3609,45981721,0.64,False,Centrum-Oost,52.36936,4.90588,Private room,2,1,1,8,104.0,1,14,True,0,0,4.75,True,52.0,104.0,0.07,0.15,0.18,4.99,0.336986301369863,530.1506849315068
3610,45982523,0.62,False,Centrum-Oost,52.37091,4.90566,Private room,2,1,1,10,140.0,1,14,True,0,3,4.67,True,70.0,140.0,0.09,0.12,0.15,4.99,0.0,495.3150684931507
3611,45985252,0.91,False,Centrum-West,52.371689,4.894881,Private room,4,1,2,7,236.0,2,1125,True,5,3,4.16,True,59.0,472.0,0.06,0.17,0.21,4.99,0.8054794520547945,1129.86301369863
3612,45998980,0.8,False,Centrum-Oost,52.36923,4.90604,Shared room,1,1,2,4,71.0,1,14,True,0,2,4.52,True,71.0,71.0,0.05,0.11,0.15,2.99,0.0,308.0821917808219
3613,45999354,0.76,False,Centrum-Oost,52.37008,4.90778,Shared room,1,1,2,2,84.0,1,14,True,0,1,4.67,True,84.0,84.0,0.05,0.1,0.14,4.99,0.0,364.1232876712329
3614,46046336,0.25,False,Centrum-West,52.38193,4.88534,Entire home/apt,4,2,2,14,350.0,2,365,True,0,0,5.0,False,87.5,700.0,0.16,0.22,0.26,4.99,0.0,1750.0
3615,46115777,1.0,True,Centrum-West,52.36765,4.88049,Entire home/apt,2,1,1,6,76.0,3,1125,True,1,0,5.0,True,38.0,228.0,0.05,0.12,0.15,4.99,0.0027397260273972603,545.068493150685
3616,46136282,0.04999999999999999,False,De Pijp - Rivierenbuurt,52.35027,4.89171,Entire home/apt,2,1,1,4,105.0,2,28,True,0,1,5.0,False,52.5,210.0,0.09,0.16,0.19,4.99,0.038356164383561646,652.5479452054794
3617,46159688,0.7100000000000001,False,De Pijp - Rivierenbuurt,52.35222,4.89184,Entire home/apt,4,2,3,6,269.0,2,7,True,0,2,4.63,False,67.25,538.0,0.1,0.21,0.25,4.99,0.0,1295.7808219178082
3618,46184998,0.67,False,IJburg - Zeeburgereiland,52.34328,5.00975,Entire home/apt,4,2,5,17,455.0,4,16,True,0,0,3.74,True,113.75,1820.0,0.05,0.19,0.21,10.99,0.4246575342465753,2270.082191780822
3619,46254494,0.96,False,Centrum-West,52.36669,4.88423,Private room,3,1,2,5,177.0,3,1125,True,7,1,4.26,True,59.0,531.0,0.09,0.23,0.22,4.99,0.8986301369863013,1468.4383561643835
3620,46293762,1.0,True,Centrum-West,52.36821,4.88274,Private room,4,1,4,12,289.0,1,1125,True,3,0,5.0,False,72.25,289.0,0.08,0.14,0.27,4.99,0.1506849315068493,1483.5753424657535
3621,46327995,0.9400000000000001,False,IJburg - Zeeburgereiland,52.35592,4.99837,Private room,2,1,1,5,72.0,2,7,True,3,1,4.380000000000001,False,36.0,144.0,0.06,0.13,0.14,2.99,0.4438356164383562,367.1506849315069
3622,46346104,0.99,False,Oud-Oost,52.36052,4.90946,Private room,2,1,1,6,153.0,3,1125,True,15,1,4.13,True,76.5,459.0,0.08,0.22,0.14,4.99,0.958904109589041,1210.7945205479452
3623,46346167,0.94,False,Centrum-Oost,52.3609,4.90943,Private room,2,1,1,6,153.0,3,1125,True,12,0,4.69,True,76.5,459.0,0.07,0.07,0.2,4.99,0.9506849315068493,1217.3698630136987
3624,46346561,0.85,False,Centrum-West,52.37043,4.8902,Private room,2,1,1,4,154.0,3,1125,True,19,0,3.5,True,77.0,462.0,0.07,0.21,0.17,4.99,0.9698630136986301,1209.6438356164383
3625,46346815,0.79,False,Centrum-West,52.36681,4.88602,Private room,2,1,1,1,131.0,3,1125,True,5,0,4.0,True,65.5,393.0,0.06,0.19,0.17,4.99,0.915068493150685,1050.2739726027398
3626,46347062,0.7400000000000001,False,Centrum-West,52.36707,4.8856,Private room,3,1,1,7,183.0,3,1125,True,22,0,3.0,True,61.0,549.0,0.07,0.15,0.17,4.99,0.9780821917808219,1538.945205479452
3627,46347644,0.98,False,Centrum-West,52.36605,4.88591,Private room,2,1,1,4,153.0,3,1125,True,15,0,4.38,True,76.5,459.0,0.05,0.13,0.2,4.99,0.9397260273972603,1219.6301369863013
3628,46347796,0.78,False,Centrum-West,52.36772,4.88426,Private room,2,1,1,6,153.0,3,1125,True,16,0,3.85,True,76.5,459.0,0.08,0.04,0.16,4.99,0.9342465753424658,1220.123287671233
3629,46348037,0.6799999999999999,False,Centrum-West,52.36722,4.89531,Private room,2,1,1,5,115.0,3,1125,True,22,2,4.56,True,57.5,345.0,0.06,0.16,0.21,4.99,0.9671232876712329,1167.2876712328766
3630,46348181,0.6,False,Centrum-West,52.36729,4.8939,Private room,2,1,1,8,115.0,3,1125,True,17,2,4.38,True,57.5,345.0,0.05,0.12,0.2,4.99,0.9561643835616438,1167.7397260273972
3631,46368959,1.0,False,De Baarsjes - Oud-West,52.36571,4.86067,Private room,2,1,1,8,217.0,1,1125,True,12,0,4.0,True,108.5,217.0,0.08,0.14,0.23,4.99,0.8493150684931506,1847.123287671233
3632,46369075,1.0,False,De Baarsjes - Oud-West,52.36698,4.85857,Private room,4,1,3,16,288.0,1,1125,True,9,2,4.52,True,72.0,288.0,0.01,0.15,0.25,4.99,0.7753424657534247,2513.4931506849316
